INCIDENT_KEY,BORO,PRECINCT,JURISDICTION_CODE,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat,DAY,MONTH,YEAR,WEEKDAY,time_HOUR,time_MINUTE,time_SECOND,PERP_AGE_GROUP_MIN,PERP_AGE_GROUP_MAX,PERP_AGE_MEAN,VIC_AGE_GROUP_MIN,VIC_AGE_GROUP_MAX,VIC_AGE_MEAN
201575314,3,103,0.0,0,1,1,2,1,1,2,1037451,193561,40.697805308000056,-73.80814071699997,POINT (-73.80814071699996 40.697805308000056),23,8,2019,0,22,10,0,18,24,21.0,25,44,34.5
205748546,0,40,0.0,0,7,1,2,1,0,2,1006789,237559,40.81869973000005,-73.91857061799993,POINT (-73.91857061799993 40.81869973000005),27,11,2019,6,15,54,0,0,18,9.0,25,44,34.5
193118596,2,23,0.0,0,1,1,6,0,1,3,999347,227795,40.79191609100008,-73.94547965999999,POINT (-73.94547965999999 40.791916091000076),2,2,2019,2,19,40,0,18,24,21.0,18,24,21.0
204192600,4,121,0.0,1,3,1,2,1,0,2,938149,171781,40.63806398200006,-74.16610830199994,POINT (-74.16610830199996 40.63806398200006),24,10,2019,4,0,52,0,25,44,34.5,25,44,34.5
201483468,0,46,0.0,0,3,1,3,0,1,2,1008224,250621,40.85454734900002,-73.91333944399997,POINT (-73.91333944399999 40.85454734900003),22,8,2019,4,18,3,0,25,44,34.5,18,24,21.0
198255460,1,73,0.0,0,4,1,6,1,1,2,1009650,186966,40.67982701600005,-73.90842523899995,POINT (-73.90842523899994 40.67982701600005),7,6,2019,0,17,50,0,45,64,54.5,25,44,34.5
194570529,1,81,0.0,0,1,1,2,1,1,2,1001181,189778,40.68756556300008,-73.93895197599994,POINT (-73.93895197599994 40.68756556300008),11,3,2019,1,16,30,0,18,24,21.0,25,44,34.5
203211777,1,67,0.0,1,1,1,2,1,1,2,1004729,174146,40.64465170600005,-73.92620615399994,POINT (-73.92620615399994 40.64465170600005),3,10,2019,4,1,45,0,18,24,21.0,25,44,34.5
193694863,3,114,2.0,0,1,1,2,1,1,2,999484,214810,40.75627543400003,-73.94501432899993,POINT (-73.94501432899995 40.75627543400003),17,2,2019,3,3,0,0,18,24,21.0,25,44,34.5
199582060,1,69,0.0,0,3,1,2,1,1,2,1012579,175845,40.64929346200006,-73.89791186799994,POINT (-73.89791186799994 40.64929346200006),10,7,2019,6,2,56,0,25,44,34.5,25,44,34.5
197997726,0,46,0.0,0,1,1,2,0,1,6,1013293,252852,40.86065555300007,-73.89500620399998,POINT (-73.89500620399997 40.86065555300008),3,6,2019,1,23,5,0,18,24,21.0,18,24,21.0
204464564,0,40,0.0,0,4,1,2,1,1,6,1008120,238322,40.82079045300002,-73.91375915499998,POINT (-73.91375915499998 40.82079045300003),4,11,2019,1,13,40,0,45,64,54.5,25,44,34.5
205908100,1,67,0.0,0,3,0,2,1,1,2,1004359,173694,40.64341191200003,-73.92754078099993,POINT (-73.92754078099995 40.64341191200003),2,12,2019,1,11,50,0,25,44,34.5,25,44,34.5
197953462,3,101,0.0,0,1,1,2,2,0,5,1052809,159159,40.60327400700004,-73.75310453299994,POINT (-73.75310453299994 40.60327400700004),1,6,2019,2,14,14,0,18,24,21.0,45,64,54.5
201436772,4,120,0.0,0,7,1,6,4,1,6,951232,170429,40.634411467000064,-74.11896229899997,POINT (-74.11896229899997 40.634411467000064),21,8,2019,6,23,34,0,0,18,9.0,0,18,9.0
196542452,1,67,0.0,0,1,1,2,1,1,6,996876,177505,40.65388611000003,-73.95449784399993,POINT (-73.95449784399995 40.65388611000003),27,4,2019,2,23,54,0,18,24,21.0,25,44,34.5
200056616,1,75,0.0,0,1,1,2,1,1,2,1015734,177743,40.65449240100003,-73.88653330699998,POINT (-73.88653330699998 40.65449240100003),21,7,2019,3,2,0,0,18,24,21.0,25,44,34.5
206875589,1,81,0.0,0,1,1,2,0,1,2,1006612,189509,40.68681516500004,-73.91936988499998,POINT (-73.91936988499998 40.68681516500004),30,12,2019,1,3,17,0,18,24,21.0,18,24,21.0
199403137,1,67,0.0,0,1,1,2,4,1,2,997786,177027,40.652572760000055,-73.95121919899998,POINT (-73.95121919899998 40.652572760000055),6,7,2019,2,0,3,0,18,24,21.0,0,18,9.0
196276903,3,113,0.0,0,3,1,2,1,1,2,1053637,190566,40.68947265200006,-73.74979967899996,POINT (-73.74979967899998 40.68947265200006),19,4,2019,0,0,12,0,25,44,34.5,25,44,34.5
206821821,1,78,1.0,0,1,1,2,1,1,3,991724,186291,40.67800757700008,-73.97305570499998,POINT (-73.97305570499998 40.67800757700007),21,12,2019,2,4,30,0,18,24,21.0,25,44,34.5
191709964,1,75,2.0,1,1,1,2,1,1,2,1021382,181825,40.665674700000075,-73.86615550299997,POINT (-73.86615550299996 40.66567470000007),1,1,2019,5,4,26,0,18,24,21.0,25,44,34.5
203517393,3,105,0.0,1,1,1,2,0,1,1,1066815,209653,40.74174848400003,-73.70204752099994,POINT (-73.70204752099994 40.74174848400003),9,10,2019,6,13,0,0,18,24,21.0,18,24,21.0
200365038,0,46,0.0,0,1,1,2,0,1,6,1006991,249487,40.85143811800003,-73.91780037699993,POINT (-73.91780037699993 40.85143811800003),28,7,2019,3,20,14,0,18,24,21.0,18,24,21.0
201852654,0,45,0.0,0,1,1,3,1,1,6,1025184,246300,40.84262515300002,-73.85205834399994,POINT (-73.85205834399994 40.84262515300003),31,8,2019,2,7,42,0,18,24,21.0,25,44,34.5
193418293,0,49,2.0,0,1,1,2,4,1,2,1021316,253601,40.86268129200005,-73.86599762999998,POINT (-73.86599762999998 40.86268129200005),9,2,2019,2,19,0,0,18,24,21.0,0,18,9.0
198107751,3,105,0.0,0,1,1,2,3,0,2,1053432,185858,40.67655191900008,-73.75058721799996,POINT (-73.75058721799996 40.676551919000076),5,6,2019,6,23,38,0,18,24,21.0,65,100,82.5
198858230,1,61,0.0,0,1,1,2,1,1,6,995122,155693,40.59401905900006,-73.96085431599995,POINT (-73.96085431599994 40.59401905900006),23,6,2019,3,12,2,0,18,24,21.0,25,44,34.5
195102368,0,48,2.0,0,1,1,2,1,1,3,1013667,246291,40.84264632600008,-73.89368292099994,POINT (-73.89368292099994 40.84264632600008),22,3,2019,0,22,25,0,18,24,21.0,25,44,34.5
200209680,0,47,0.0,0,3,1,2,1,1,5,1028124,257461,40.87324459100006,-73.84135960699997,POINT (-73.84135960699996 40.87324459100006),24,7,2019,6,13,20,0,25,44,34.5,25,44,34.5
200891279,1,67,0.0,0,1,1,2,1,1,2,1000504,176531,40.65120677600004,-73.94142502699998,POINT (-73.94142502699998 40.65120677600004),8,8,2019,4,22,28,0,18,24,21.0,25,44,34.5
203348698,2,25,0.0,1,1,1,2,1,1,6,999296,230862,40.800334261000046,-73.94565697199994,POINT (-73.94565697199994 40.800334261000046),5,10,2019,2,21,50,0,18,24,21.0,25,44,34.5
193939359,0,44,2.0,0,1,1,2,1,1,2,1008653,241755,40.83021160200008,-73.91182094199996,POINT (-73.91182094199996 40.83021160200008),24,2,2019,3,23,20,0,18,24,21.0,25,44,34.5
201875868,0,48,0.0,0,3,1,2,0,0,2,1013873,250614,40.85451099000005,-73.89291929999996,POINT (-73.89291929999997 40.85451099000005),2,9,2019,1,20,25,0,25,44,34.5,18,24,21.0
202804360,1,81,0.0,0,1,1,2,1,1,2,1006290,186730,40.67918825200008,-73.92054002199995,POINT (-73.92054002199995 40.679188252000074),23,9,2019,1,19,50,0,18,24,21.0,25,44,34.5
196000890,0,52,0.0,0,1,1,2,1,1,3,1010032,252384,40.85938115900007,-73.90679704999997,POINT (-73.90679704999997 40.859381159000066),14,4,2019,3,3,3,0,18,24,21.0,25,44,34.5
197381376,3,103,0.0,0,1,1,2,1,1,2,1044315,193135,40.69659211500005,-73.78339071499995,POINT (-73.78339071499994 40.696592115000044),19,5,2019,3,18,37,0,18,24,21.0,25,44,34.5
197662446,1,75,0.0,0,1,1,2,1,1,2,1015379,182115,40.66649382600008,-73.88779253999996,POINT (-73.88779253999996 40.66649382600008),26,5,2019,3,20,8,0,18,24,21.0,25,44,34.5
203041423,1,75,2.0,0,1,1,2,1,1,2,1013031,182526,40.667629873000074,-73.89625447799993,POINT (-73.89625447799995 40.66762987300007),27,9,2019,0,20,40,0,18,24,21.0,25,44,34.5
191851038,4,121,0.0,0,1,1,2,0,1,2,939054,166916,40.62471527000002,-74.16281491499996,POINT (-74.16281491499996 40.624715270000024),3,1,2019,4,23,0,0,18,24,21.0,18,24,21.0
205280613,2,23,2.0,0,1,1,2,4,1,3,1000102,229680,40.79708858400005,-73.94274857999994,POINT (-73.94274857999994 40.79708858400005),17,11,2019,3,14,45,0,18,24,21.0,0,18,9.0
199247701,3,114,2.0,0,7,1,5,1,1,6,999925,214507,40.75544300500008,-73.94342324599995,POINT (-73.94342324599995 40.755443005000075),3,7,2019,6,0,4,0,0,18,9.0,25,44,34.5
194085121,2,34,2.0,0,1,1,2,1,1,6,1005232,253268,40.861820186000045,-73.92414673399996,POINT (-73.92414673399998 40.861820186000045),27,2,2019,6,18,22,0,18,24,21.0,25,44,34.5
196414299,1,71,0.0,0,1,1,2,1,1,2,1001270,180581,40.66232169900008,-73.93865428399994,POINT (-73.93865428399994 40.662321699000074),24,4,2019,6,14,58,0,18,24,21.0,25,44,34.5
198350536,1,75,0.0,0,1,1,6,0,1,2,1020214,183053,40.669050105000046,-73.87035911599997,POINT (-73.87035911599997 40.66905010500005),11,6,2019,5,21,41,0,18,24,21.0,18,24,21.0
205332522,1,75,0.0,1,1,1,2,1,1,3,1013590,181763,40.66553377300005,-73.89424277099994,POINT (-73.89424277099994 40.66553377300005),19,11,2019,5,8,45,0,18,24,21.0,25,44,34.5
199134406,1,69,0.0,0,1,1,2,1,1,2,1013573,170157,40.63367789500006,-73.89435450199994,POINT (-73.89435450199994 40.63367789500006),29,6,2019,2,5,48,0,18,24,21.0,25,44,34.5
200056610,0,46,0.0,0,7,1,2,0,1,2,1012551,251121,40.85590689000002,-73.89769596199993,POINT (-73.89769596199994 40.85590689000003),19,7,2019,0,18,44,0,0,18,9.0,18,24,21.0
201291292,1,73,0.0,0,1,1,2,0,1,2,1006376,181512,40.66486580000003,-73.92024708999996,POINT (-73.92024708999998 40.66486580000003),18,8,2019,3,2,30,0,18,24,21.0,18,24,21.0
201858654,3,102,0.0,0,1,1,2,1,1,6,1034150,193486,40.69761867900007,-73.82004575599996,POINT (-73.82004575599996 40.69761867900008),2,9,2019,1,4,17,0,18,24,21.0,25,44,34.5
195743583,1,75,0.0,0,1,1,2,1,1,2,1012266,186110,40.67746959700003,-73.89899717699996,POINT (-73.89899717699996 40.677469597000034),8,4,2019,1,16,0,0,18,24,21.0,25,44,34.5
200995689,1,75,0.0,0,1,1,2,2,1,2,1020214,183053,40.669050105000046,-73.87035911599997,POINT (-73.87035911599997 40.66905010500005),11,8,2019,3,2,47,0,18,24,21.0,45,64,54.5
204971625,1,63,0.0,0,3,1,2,0,0,2,1004514,165224,40.62016320400005,-73.92700768599997,POINT (-73.92700768599997 40.62016320400005),10,11,2019,3,14,3,0,25,44,34.5,18,24,21.0
191951586,1,60,2.0,0,1,1,2,1,1,2,986481,148626,40.57462792900003,-73.99197054399998,POINT (-73.99197054399997 40.57462792900003),6,1,2019,3,23,36,0,18,24,21.0,25,44,34.5
198457970,2,23,2.0,0,1,1,2,1,1,6,997937,226909,40.789486555000046,-73.95057358399998,POINT (-73.95057358399998 40.78948655500005),13,6,2019,4,16,10,0,18,24,21.0,25,44,34.5
198405080,4,121,0.0,0,1,1,6,0,1,3,937942,170983,40.635872566000046,-74.16684866599996,POINT (-74.16684866599996 40.635872566000046),12,6,2019,6,19,27,0,18,24,21.0,18,24,21.0
200331332,1,69,0.0,1,1,1,2,0,1,2,1010249,170398,40.63434976900004,-73.90632950099997,POINT (-73.90632950099996 40.63434976900004),28,7,2019,3,1,54,0,18,24,21.0,18,24,21.0
200365034,2,30,2.0,0,3,1,6,1,1,2,997408,237516,40.81860066000007,-73.95246317599998,POINT (-73.95246317599998 40.81860066000007),28,7,2019,3,14,35,0,25,44,34.5,25,44,34.5
194626069,1,73,2.0,0,1,1,2,2,0,2,1006026,185469,40.675727746000064,-73.92149590099996,POINT (-73.92149590099996 40.675727746000064),12,3,2019,5,8,21,0,18,24,21.0,45,64,54.5
199744073,1,73,2.0,0,1,1,2,1,1,2,1009968,182502,40.667573424000075,-73.90729576599993,POINT (-73.90729576599995 40.66757342400007),14,7,2019,3,22,43,0,18,24,21.0,25,44,34.5
203676932,1,81,0.0,0,1,1,2,2,1,2,1002883,192220,40.69426487000004,-73.93280818499994,POINT (-73.93280818499994 40.69426487000004),13,10,2019,3,2,30,0,18,24,21.0,45,64,54.5
202620767,0,44,0.0,0,1,1,2,1,1,6,1007501,243434,40.834823081000025,-73.91597788499996,POINT (-73.91597788499996 40.834823081000025),18,9,2019,6,19,47,0,18,24,21.0,25,44,34.5
199422329,1,60,0.0,0,1,1,2,1,0,2,985897,148507,40.57430142500005,-73.99407278899997,POINT (-73.99407278899997 40.574301425000044),7,7,2019,3,10,50,0,18,24,21.0,25,44,34.5
204294841,0,46,0.0,0,3,1,2,1,0,2,1012248,251807,40.85779071900004,-73.89878841299996,POINT (-73.89878841299998 40.857790719000036),25,10,2019,0,19,43,0,25,44,34.5,25,44,34.5
202356981,1,77,0.0,0,1,1,2,0,1,2,1004928,181897,40.665926040000045,-73.92546530099997,POINT (-73.92546530099997 40.66592604000005),12,9,2019,4,1,20,0,18,24,21.0,18,24,21.0
203041430,0,42,0.0,1,1,1,2,0,1,2,1012860,244801,40.83855936400005,-73.89660592299998,POINT (-73.89660592299998 40.83855936400005),28,9,2019,2,1,17,0,18,24,21.0,18,24,21.0
206032523,1,67,0.0,0,1,1,2,2,0,2,999390,177145,40.65289404700008,-73.945438299,POINT (-73.94543829899999 40.652894047000075),4,12,2019,6,23,12,0,18,24,21.0,45,64,54.5
206824627,0,48,0.0,0,1,1,2,1,1,2,1011829,248086,40.84757900300008,-73.90031840799996,POINT (-73.90031840799998 40.847579003000085),23,12,2019,1,5,28,0,18,24,21.0,25,44,34.5
197953467,0,41,0.0,0,7,1,2,4,1,2,1015287,235984,40.81435102900008,-73.88787562499994,POINT (-73.88787562499994 40.81435102900008),1,6,2019,2,22,12,0,0,18,9.0,0,18,9.0
200331333,1,73,0.0,0,1,1,2,1,1,2,1011786,178738,40.65723661300007,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066),27,7,2019,2,22,53,0,18,24,21.0,25,44,34.5
206524906,0,52,0.0,0,1,1,2,0,1,2,1013413,255738,40.86857634900008,-73.89455982599996,POINT (-73.89455982599998 40.86857634900008),14,12,2019,2,21,35,0,18,24,21.0,18,24,21.0
201856914,1,83,0.0,1,1,1,2,0,1,6,1010170,192777,40.69577536400004,-73.90652809699996,POINT (-73.90652809699998 40.69577536400004),2,9,2019,1,3,42,0,18,24,21.0,18,24,21.0
204396946,3,113,0.0,0,1,1,2,1,1,2,1049021,189295,40.686019044000034,-73.76645659599995,POINT (-73.76645659599995 40.686019044000034),29,10,2019,5,20,36,0,18,24,21.0,25,44,34.5
195145308,0,40,0.0,0,1,1,2,1,1,3,1008860,233679,40.808044688000045,-73.91110256099995,POINT (-73.91110256099995 40.80804468800005),25,3,2019,1,16,8,0,18,24,21.0,25,44,34.5
198858227,2,30,0.0,0,1,1,2,1,1,6,997736,240029,40.82549764000004,-73.95127310099997,POINT (-73.95127310099997 40.82549764000004),23,6,2019,3,0,30,0,18,24,21.0,25,44,34.5
205748550,0,45,0.0,0,1,1,2,0,0,6,1032140,242004,40.83079891400007,-73.82694879599995,POINT (-73.82694879599995 40.83079891400007),27,11,2019,6,23,30,0,18,24,21.0,18,24,21.0
195396618,1,79,0.0,0,1,1,2,1,0,2,1001063,186966,40.67984749000004,-73.93938447299996,POINT (-73.93938447299996 40.67984749000004),31,3,2019,3,7,29,0,18,24,21.0,25,44,34.5
192545750,0,43,0.0,0,1,1,2,1,1,2,1017982,240268,40.82609951400008,-73.87811801099997,POINT (-73.87811801099997 40.82609951400008),19,1,2019,2,14,36,0,18,24,21.0,25,44,34.5
203676928,1,77,0.0,0,4,1,2,1,0,2,1003550,185645,40.676216571000055,-73.93042172099997,POINT (-73.93042172099996 40.676216571000055),12,10,2019,2,6,55,0,45,64,54.5,25,44,34.5
202504682,1,88,2.0,0,1,1,2,1,1,2,990325,192487,40.69501525100002,-73.97809388299999,POINT (-73.97809388299999 40.69501525100003),16,9,2019,1,0,20,0,18,24,21.0,25,44,34.5
204458421,1,88,0.0,0,1,1,2,0,1,2,994729,192071,40.693869310000025,-73.96221290099999,POINT (-73.96221290099999 40.693869310000025),3,11,2019,3,0,26,0,18,24,21.0,18,24,21.0
192258908,3,113,0.0,1,1,1,2,1,1,2,1051144,193463,40.697443411000044,-73.75876034299995,POINT (-73.75876034299995 40.69744341100005),13,1,2019,3,22,11,0,18,24,21.0,25,44,34.5
205493216,0,49,0.0,0,1,1,2,0,0,2,1026424,251705,40.857454424000025,-73.84754276399997,POINT (-73.84754276399997 40.857454424000025),21,11,2019,4,18,32,0,18,24,21.0,18,24,21.0
197525242,0,42,0.0,0,1,1,2,0,1,2,1012059,244779,40.83850153900005,-73.89950079699997,POINT (-73.89950079699997 40.83850153900005),22,5,2019,6,21,32,0,18,24,21.0,18,24,21.0
197660693,2,23,2.0,1,3,1,2,1,1,2,1000552,225907,40.78673189800002,-73.94113246799996,POINT (-73.94113246799998 40.78673189800003),26,5,2019,3,5,21,0,25,44,34.5,25,44,34.5
197691092,1,79,0.0,0,1,1,2,0,1,2,1000286,186745,40.67924233600007,-73.94218636599999,POINT (-73.94218636599999 40.67924233600007),27,5,2019,1,20,50,0,18,24,21.0,18,24,21.0
200668267,2,26,0.0,0,3,1,2,1,1,2,997306,234542,40.81043801200008,-73.952837473,POINT (-73.952837473 40.81043801200008),4,8,2019,3,3,47,0,25,44,34.5,25,44,34.5
199134403,1,83,0.0,0,4,1,2,1,1,2,1003824,192762,40.695750503000056,-73.92941323199993,POINT (-73.92941323199996 40.695750503000056),29,6,2019,2,18,39,0,45,64,54.5,25,44,34.5
192545746,0,40,0.0,0,1,1,2,2,1,3,1006920,235434,40.81286686600004,-73.91810450699995,POINT (-73.91810450699995 40.812866866000036),18,1,2019,0,18,32,0,18,24,21.0,45,64,54.5
192259533,1,70,0.0,0,1,1,2,1,1,2,996079,174395,40.64535093400008,-73.95737565299999,POINT (-73.95737565299999 40.64535093400008),13,1,2019,3,6,0,0,18,24,21.0,25,44,34.5
201664629,0,44,0.0,0,1,1,2,1,1,2,1008653,241755,40.83021160200008,-73.91182094199996,POINT (-73.91182094199996 40.83021160200008),27,8,2019,5,14,20,0,18,24,21.0,25,44,34.5
196820305,0,48,0.0,0,1,1,2,1,1,2,1016691,250307,40.853658463000045,-73.88273420199994,POINT (-73.88273420199994 40.853658463000045),4,5,2019,2,1,45,0,18,24,21.0,25,44,34.5
198552995,1,73,0.0,0,1,1,2,1,1,2,1005740,182009,40.66623152100004,-73.92253800099996,POINT (-73.92253800099998 40.66623152100004),14,6,2019,0,15,57,0,18,24,21.0,25,44,34.5
192876037,2,34,0.0,0,1,1,2,1,1,2,1006901,254647,40.86560099800005,-73.91810825999994,POINT (-73.91810825999994 40.86560099800005),28,1,2019,1,3,14,0,18,24,21.0,25,44,34.5
202770951,1,67,0.0,0,1,1,2,2,1,2,999010,171976,40.638706899000056,-73.94681909099995,POINT (-73.94681909099995 40.638706899000056),22,9,2019,3,20,30,0,18,24,21.0,45,64,54.5
191951589,4,120,0.0,0,1,1,2,4,1,3,951319,171306,40.636818967000075,-74.11865312699997,POINT (-74.11865312699996 40.63681896700007),5,1,2019,2,0,42,0,18,24,21.0,0,18,9.0
200680426,1,79,0.0,0,1,1,2,1,1,2,998225,186768,40.679308959000025,-73.94961690299994,POINT (-73.94961690299994 40.679308959000025),4,8,2019,3,4,0,0,18,24,21.0,25,44,34.5
195396617,1,77,0.0,0,1,1,2,1,1,2,998854,184734,40.67372507300007,-73.94735355499995,POINT (-73.94735355499996 40.67372507300007),30,3,2019,2,23,30,0,18,24,21.0,25,44,34.5
202770948,1,67,0.0,0,3,1,2,2,1,2,998553,172620,40.64047529100003,-73.94846436099994,POINT (-73.94846436099994 40.64047529100003),21,9,2019,2,20,45,0,25,44,34.5,45,64,54.5
198255467,4,120,0.0,0,1,1,2,1,1,2,951610,171560,40.63751722000006,-74.11760587299993,POINT (-74.11760587299995 40.63751722000006),8,6,2019,2,22,44,0,18,24,21.0,25,44,34.5
199785879,2,25,0.0,0,1,1,2,4,1,2,1000550,230489,40.79930825400004,-73.94112857099998,POINT (-73.94112857099998 40.79930825400004),15,7,2019,1,17,35,0,18,24,21.0,0,18,9.0
193939355,1,73,0.0,0,1,1,2,1,1,2,1009526,183374,40.66996814200007,-73.90888577399994,POINT (-73.90888577399994 40.66996814200007),24,2,2019,3,0,10,0,18,24,21.0,25,44,34.5
200994114,1,75,0.0,0,1,1,2,0,1,2,1019671,180297,40.66148769200004,-73.87233098799999,POINT (-73.87233098799999 40.66148769200004),11,8,2019,3,4,20,0,18,24,21.0,18,24,21.0
201291296,0,40,2.0,0,1,1,2,1,1,2,1006918,238567,40.82146607400006,-73.91810115099997,POINT (-73.91810115099999 40.82146607400006),17,8,2019,2,4,47,0,18,24,21.0,25,44,34.5
204458418,3,101,0.0,0,3,1,2,1,1,6,1050364,156970,40.59728424400004,-73.76193092699998,POINT (-73.76193092699998 40.597284244000036),3,11,2019,3,14,54,0,25,44,34.5,25,44,34.5
202457201,1,83,0.0,0,3,1,2,1,1,2,1008603,191767,40.693007599000055,-73.91218269899997,POINT (-73.91218269899998 40.693007599000055),14,9,2019,2,5,33,0,25,44,34.5,25,44,34.5
203041432,3,101,2.0,1,1,1,2,1,1,2,1047439,156663,40.59646293100008,-73.77246640899993,POINT (-73.77246640899995 40.596462931000076),27,9,2019,0,20,3,0,18,24,21.0,25,44,34.5
203980164,2,32,0.0,1,4,0,2,3,1,2,1000565,234704,40.81087724100007,-73.94106415099996,POINT (-73.94106415099998 40.81087724100008),18,10,2019,0,14,43,0,45,64,54.5,65,100,82.5
194269158,1,81,2.0,0,7,1,2,4,1,2,1004899,187202,40.68048713900004,-73.92555358299995,POINT (-73.92555358299995 40.680487139000036),4,3,2019,1,22,22,0,0,18,9.0,0,18,9.0
197953471,1,77,0.0,0,1,1,2,0,1,2,996216,184738,40.67374001000008,-73.95686362099997,POINT (-73.95686362099997 40.67374001000008),1,6,2019,2,13,45,0,18,24,21.0,18,24,21.0
206570261,4,120,0.0,1,1,1,2,4,1,3,954514,170534,40.634711295000045,-74.10713802599997,POINT (-74.10713802599997 40.634711295000045),16,12,2019,1,19,15,0,18,24,21.0,0,18,9.0
198171739,0,49,2.0,0,3,1,2,1,1,2,1025619,256059,40.869408631000056,-73.85042595199997,POINT (-73.85042595199997 40.869408631000056),7,6,2019,0,0,15,0,25,44,34.5,25,44,34.5
195699915,3,110,0.0,0,1,1,2,4,1,3,1018767,207199,40.73533091600007,-73.87545147199995,POINT (-73.87545147199995 40.735330916000066),7,4,2019,3,5,15,0,18,24,21.0,0,18,9.0
206832556,3,113,0.0,0,1,1,2,0,1,2,1046959,186778,40.67912532300005,-73.77391494099999,POINT (-73.77391494099999 40.67912532300005),23,12,2019,1,11,25,0,18,24,21.0,18,24,21.0
199325323,0,48,0.0,1,1,1,2,1,1,3,1016293,250009,40.85284199500006,-73.88417430999993,POINT (-73.88417430999993 40.85284199500006),5,7,2019,0,1,14,0,18,24,21.0,25,44,34.5
194859638,2,28,0.0,0,1,1,2,1,1,2,995874,231986,40.80342449700004,-73.95801490799995,POINT (-73.95801490799994 40.80342449700004),18,3,2019,1,21,33,0,18,24,21.0,25,44,34.5
204294842,1,79,0.0,0,1,1,2,0,0,2,998611,187749,40.682000963000064,-73.94822315299997,POINT (-73.94822315299996 40.682000963000064),27,10,2019,3,18,14,0,18,24,21.0,18,24,21.0
205862270,0,46,0.0,1,1,1,2,1,1,2,1005694,247184,40.84512030900004,-73.92249595899993,POINT (-73.92249595899995 40.84512030900004),30,11,2019,2,23,1,0,18,24,21.0,25,44,34.5
200408150,1,81,0.0,0,1,1,2,1,1,2,1003080,186817,40.67943445800006,-73.93211287499997,POINT (-73.93211287499999 40.67943445800006),29,7,2019,1,2,18,0,18,24,21.0,25,44,34.5
204493624,1,77,2.0,0,1,1,2,0,1,6,1002013,185753,40.67651622300008,-73.93596257699994,POINT (-73.93596257699994 40.67651622300008),6,11,2019,6,21,21,0,18,24,21.0,18,24,21.0
195553175,0,42,0.0,1,3,1,2,1,1,2,1011134,241668,40.829965609000055,-73.90285617699993,POINT (-73.90285617699993 40.829965609000055),3,4,2019,6,14,0,0,25,44,34.5,25,44,34.5
192159800,1,69,2.0,0,1,1,2,1,1,2,1012853,176538,40.65119471500003,-73.89692151399998,POINT (-73.89692151399998 40.65119471500003),11,1,2019,0,1,30,0,18,24,21.0,25,44,34.5
205177556,0,44,0.0,0,1,1,2,0,1,6,1004530,242729,40.83289538100007,-73.92671649599998,POINT (-73.92671649599998 40.83289538100007),14,11,2019,4,0,59,0,18,24,21.0,18,24,21.0
192834299,3,106,0.0,0,3,1,2,2,0,1,1033346,183414,40.66997788500004,-73.82301862099996,POINT (-73.82301862099996 40.66997788500004),25,1,2019,0,1,55,0,25,44,34.5,45,64,54.5
193509769,0,41,0.0,0,1,1,2,1,1,2,1011837,239059,40.82280248200004,-73.90032661699996,POINT (-73.90032661699996 40.82280248200004),12,2,2019,5,11,0,0,18,24,21.0,25,44,34.5
201089982,1,62,0.0,0,3,1,2,1,1,6,988770,161130,40.60894803700006,-73.98372250599994,POINT (-73.98372250599994 40.60894803700006),13,8,2019,5,23,49,0,25,44,34.5,25,44,34.5
197423567,3,108,0.0,0,3,1,3,1,1,6,998672,211187,40.74633257700003,-73.94795301199997,POINT (-73.94795301199997 40.74633257700003),20,5,2019,1,4,30,0,25,44,34.5,25,44,34.5
203348707,0,40,0.0,0,3,1,6,1,1,6,1009821,236559,40.81594675500003,-73.90762016499998,POINT (-73.90762016499997 40.81594675500003),5,10,2019,2,4,38,0,25,44,34.5,25,44,34.5
205437642,0,44,0.0,1,1,1,2,0,1,2,1007188,243233,40.83427221300008,-73.91710967899996,POINT (-73.91710967899996 40.83427221300008),20,11,2019,6,23,11,0,18,24,21.0,18,24,21.0
198948494,0,48,0.0,0,1,1,2,1,1,2,1014015,251634,40.85731010600006,-73.89240146599997,POINT (-73.89240146599997 40.85731010600006),25,6,2019,5,0,1,0,18,24,21.0,25,44,34.5
197700945,1,75,0.0,0,1,1,2,1,1,2,1017589,180904,40.663161856000045,-73.87983227999996,POINT (-73.87983227999996 40.663161856000045),28,5,2019,5,4,15,0,18,24,21.0,25,44,34.5
196193414,1,88,0.0,0,1,1,2,4,0,2,990027,191934,40.693497594000064,-73.97916899999996,POINT (-73.97916899999996 40.693497594000064),18,4,2019,4,18,5,0,18,24,21.0,0,18,9.0
197525797,2,28,2.0,0,1,1,2,1,1,2,998330,230187,40.798483162000025,-73.94914747099993,POINT (-73.94914747099995 40.798483162000025),22,5,2019,6,22,19,0,18,24,21.0,25,44,34.5
192978312,2,33,0.0,0,1,1,2,0,1,3,1000038,243153,40.83406831000008,-73.94294803999996,POINT (-73.94294803999998 40.83406831000008),31,1,2019,4,0,15,0,18,24,21.0,18,24,21.0
